SensorID,SessionDurationMean,SessionBytesMean,SleepTimeMean,SleepTimeVariance
3.0,0.03758197503259,2097,3.0872768479106534,1.027655107808425
2.0,0.0206074690980392,2263,17.600842978693073,330.26270759996606
6.0,0.0210053591034482,2273,62.94858784335714,75.58195319926637
4.0,0.0200466407352941,2264,53.410923018606056,443.8363095525379
1.0,0.0210015057666666,2273,60.77794688324138,150.31416746517567
7.0,0.0201221680784313,2236,35.25120919228001,667.1775425883284
5.0,0.0222994203548387,2268,58.75201532046666,255.25745411355052
3.0,0.036383715125862,2096,3.097421754414508,1.1031717222236277
2.0,0.02020698313,2264,17.7367614519697,353.4456902075779
4.0,0.0191547331935483,2266,57.92898957730001,340.3740356719732
6.0,0.0179808051111111,2277,65.28013914365387,1.537074620796119e-05
7.0,0.0196589947,2248,43.5200927624359,761.4815897987024
1.0,0.0179084198214285,2276,62.862356212407406,78.03256981807509
3.0,0.0347152634982935,2097,3.075407610591453,1.029138458983908
6.0,0.0173065406428571,2277,65.21864586407408,0.1397391586125956
2.0,0.0200242645686274,2262,17.434687508217827,376.8168899607772
5.0,0.0173813581,2271,60.72080821827586,234.61724623739025
4.0,0.0172501596206896,2276,62.88940851178573,78.02949426139966
7.0,0.0173048479310344,2276,62.88940851178573,104.59630575138031
3.0,0.0356291912134251,2096,3.0975761277931038,1.053124820885611
2.0,0.0191850572641509,2253,16.650627983180954,325.0106975536858
6.0,0.0174503061481481,2277,65.2797288986923,3.62379272259762e-05
1.0,0.0172804168214285,2276,62.86196116170371,107.21361462768552
4.0,0.0176139048214285,2276,62.86196116170371,99.22976310868512
5.0,0.0183333199655172,2271,60.61689112021429,236.7732904346948
3.0,0.034861377237691,2097,3.055269361758504,0.959609428676776
6.0,0.01777278525,2277,65.20879318985186,0.1365644543893015
2.0,0.0187752335607476,2253,16.846476921509435,328.8753472383514
7.0,0.0178445289655172,2276,62.87990771878572,116.45245861397431
1.0,0.0178568938620689,2276,62.87990771878572,73.1281366344421
3.0,0.0350462024406779,2096,3.0540090177996606,0.9680242563515926
2.0,0.0200065953333333,2253,17.24858172123077,352.280378120816
6.0,0.0176511406785714,2277,65.20916556425927,0.1362256386246367
4.0,0.0173598815517241,2276,62.880266794107136,73.15726030515533
5.0,0.0178495884,2271,60.71198173224138,208.1945912206432
7.0,0.017718348,2276,62.88026679410715,86.32437796291927
3.0,0.0349723643424657,2097,3.078209289351629,1.073211147737113
2.0,0.0200893554363636,2247,16.058708099055043,360.1498017009755
6.0,0.0172691255925925,2277,65.29650287442307,0.0071860843250726
1.0,0.0174380199285714,2276,62.878113879074085,128.73978138466907
4.0,0.0172097511785714,2276,62.87811387907407,124.3415931992788
3.0,0.0353364107039586,2097,3.0982751542137934,1.1065385826007612
2.0,0.0201234673362068,2240,15.386156681313045,292.64569544834313
6.0,0.0181848405714285,2277,65.19560003277779,0.1937218793800824
7.0,0.0183165154827586,2276,62.86718574589287,148.9973743804175
5.0,0.0187336046666666,2271,60.69935175465518,275.434691183252
1.0,0.0180643343793103,2276,62.86718574589287,78.7158575389244
3.0,0.035394953459829,2096,3.0762027081575347,1.0087906823135442
2.0,0.0197562735576923,2257,17.047637953349515,343.23400101810324
6.0,0.0186810405185185,2277,65.28016446184616,8.28233734802032e-06
4.0,0.0186612776428571,2276,62.86238059288889,81.52662767807197
7.0,0.0186400243214285,2276,62.86238059288889,78.60802040737609
3.0,0.0373538475238879,2096,2.963520090178218,0.9673991443337734
6.0,0.0185252087142857,2277,65.27996746699999,1.5968232668222945e-05
2.0,0.0196238358761904,2253,16.947683861625002,367.0032031428656
1.0,0.0184464865517241,2276,62.94854005746429,85.59652593281132
5.0,0.0180825869,2271,60.777900745137934,210.33831990720955
4.0,0.018572314,2276,62.94854005746429,152.05884440122998
3.0,0.0351343584083601,2095,2.892929291378422,0.989861711570962
2.0,0.0200851273299999,2263,17.726322296898992,358.0820425471252
6.0,0.0188300962962962,2277,65.27991001423077,8.026483792287287e-06
7.0,0.0186662418928571,2276,62.86213556925927,129.31470684996268
1.0,0.0187663180714285,2276,62.86213556925926,84.95082971911643
3.0,0.0436232871968,2096,2.8831625405032053,1.049937191724469
6.0,0.0183911835,2277,65.2800479818148,2.9741896003674856e-05
2.0,0.0199793142307692,2258,17.355442317941748,323.167565328093
5.0,0.0188482206,2271,60.7779757072069,241.0613421288306
4.0,0.018379162137931,2276,62.94861769675,86.18268198012505
7.0,0.0182271744137931,2276,62.94861769674999,73.6830095482283
3.0,0.035070328337171,2095,2.957673222856672,0.9977122011672062
6.0,0.0182326350714285,2277,65.28023381585186,1.1396002062429075e-05
2.0,0.0193862603652173,2238,15.461108009017543,191.343892387248
1.0,0.0181340431034482,2276,62.94879689385715,80.70030962994794
4.0,0.018241356137931,2276,62.94879689385715,129.08264759044425
3.0,0.0785355105140961,2096,2.9813825814833885,1.1403654108389538
2.0,0.0190987520373831,2251,16.560674231009436,280.2330927272656
5.0,0.0192005387241379,2271,61.271150265428574,222.5549768037181
6.0,0.0187340135185185,2277,65.2800384393077,2.138783430225636e-05
7.0,0.0187627076428571,2276,62.86225923785186,114.37104915553329
1.0,0.0185148545,2276,62.86225923785186,91.74908223063284
3.0,0.0352417586962843,2095,2.906973691048544,0.9858811561043476
6.0,0.0187682424642857,2277,65.2801294061852,1.2216332607409655e-05
2.0,0.019816164826923,2258,17.141088501922333,279.65463779378695
4.0,0.0186291645517241,2276,62.94869621310715,97.6762667887776
5.0,0.0191606045,2271,60.77805151610345,220.5033167474257
7.0,0.0187991898620689,2276,62.94869621310715,73.6405211184653
6.0,0.0228637168620689,2269,62.29616846357145,153.93059992593473
3.0,0.0893252216794871,2096,2.886915138024077,1.022000801738509
2.0,0.0196519412058823,2261,17.753863155247526,335.48238499978766
1.0,0.0227652549333333,2269,60.148024723448295,208.93720051695297
4.0,0.0224000374,2269,60.148024723448295,243.6658256224903
3.0,0.0366140479550561,2095,2.89260604105627,0.9641415587815344
6.0,0.024996580548387,2266,58.75219494500001,264.1155767613125
2.0,0.0202204827821782,2262,17.6256584835,307.5619481968228
7.0,0.02467331284375,2267,56.85696285,317.5568050073728
1.0,0.02484058584375,2267,56.85696285,316.3336865198287
5.0,0.0249904429696969,2262,55.080182760937504,429.7990411607461
3.0,0.0352665084154589,2096,2.894833633977419,1.478075617530569
2.0,0.0200804766435643,2264,17.92850206613,341.2777960156524
6.0,0.0202303590344827,2273,62.81143501825,73.38049703335199
4.0,0.0202498435666666,2273,60.64552346589655,165.9573565744125
7.0,0.0203869978333333,2273,60.64552346589655,137.7115123216857
3.0,0.0353153571760797,2096,2.9881961619401003,1.024645911419281
2.0,0.01969972753125,2271,18.49380035651579,387.4295245546232
6.0,0.0186644926296296,2277,65.27996691373077,0.0001568346415209
1.0,0.0187928337142857,2276,62.86219036137037,75.93770475504186
5.0,0.0188261065862068,2271,60.617112134178576,213.5603364165068
4.0,0.0187204055714285,2276,62.86219036137037,92.92325282081949
3.0,0.0356238646865912,2095,2.910187926493528,1.0430042096197498
6.0,0.0205201937931034,2273,62.948647618285726,96.7315039490948
2.0,0.0202603171616161,2268,18.034170143459185,361.61753125392266
7.0,0.0205514907666666,2273,60.77800459696552,160.53398820943949
1.0,0.0204005559,2273,60.77800459696552,196.41300305671223
3.0,0.0501712332463768,2095,2.8971283570419355,1.0003815992393768
2.0,0.0183600999042553,2270,18.25534399350538,370.55596588690446
6.0,0.0185891875555555,2277,65.28010919461539,1.448536018835936e-05
4.0,0.0187050785357142,2276,62.8623273725926,146.5571153788749
5.0,0.0187599247931034,2271,60.61724425214286,267.76838701586195
7.0,0.0186764768214285,2276,62.8623273725926,92.546502428259
3.0,0.0360701506552845,2095,2.92753400864658,0.9942309040896664
2.0,0.0195873148877551,2269,18.311747511639176,351.1442250762723
6.0,0.0182357004642857,2277,65.28004202137039,1.2117527061084626e-05
1.0,0.0183831247586206,2276,62.94861194917859,74.41589555374641
4.0,0.018204985,2276,62.94861194917859,81.82480731765405
3.0,0.0544130833234811,2096,2.9554274344917766,0.9959219698947196
2.0,0.0209483461237113,2270,18.223260097208332,351.7173158135062
6.0,0.0211794375714285,2273,62.86200813011111,76.54352742708694
5.0,0.0210326909333333,2267,58.52669722458621,265.9482362098649
7.0,0.0211661765862069,2273,60.61693641117857,203.52690291924063
1.0,0.0211062019655172,2273,60.61693641117857,193.78471242393948
3.0,0.0354669372719999,2095,2.880930349613782,0.935885428774634
6.0,0.0173811829642857,2277,65.28026994951851,1.4556304801348175e-05
2.0,0.0197193156082474,2271,18.513297165437503,373.1854266268733
4.0,0.0174782360689655,2276,62.948831737035725,144.2167759641902
7.0,0.0177140977931034,2276,62.94883173703571,73.63384949498247
3.0,0.0507587516881188,2096,2.969426786801653,1.1257206724712947
6.0,0.0205033421071428,2273,63.208777948666665,122.92998969615016
2.0,0.0202256920206185,2270,18.320986340437504,418.6947459787904
5.0,0.0206016142666666,2267,58.84955188324138,326.513722119541
1.0,0.0204982674482758,2273,60.951321593357136,182.34786156200173
4.0,0.0203831688620689,2273,60.95132159335714,201.4006002709777
3.0,0.0353123864860883,2095,2.9465676163065577,1.091730229936141
6.0,0.0185086812142857,2277,65.27988517725926,8.993419928278609e-06
2.0,0.0182824310842105,2270,18.750605316872345,380.83224682137467
7.0,0.0185746817586206,2276,62.948460706642855,150.77477869973342
1.0,0.0184778920344827,2276,62.948460706642855,105.58397802738136
5.0,0.0190801858333333,2271,60.77782413055173,214.59047616022525
2.0,0.0198452079793814,2271,18.699029455583336,356.6629688292715
3.0,0.0354220316810897,2095,2.882835088150883,0.9870633405248788
6.0,0.0184697340714285,2277,65.28014405566668,2.0930300108146333e-05
4.0,0.018438594275862,2276,62.94871033939287,137.61936201485537
7.0,0.0185071766551724,2276,62.94871033939287,78.50405685042341
3.0,0.0350551760568561,2096,3.0135730131574547,1.6311255239777298
2.0,0.0211378520103092,2270,18.368911102416668,323.47948598671275
6.0,0.0216991561071428,2273,62.940142675666685,79.22784133331253
1.0,0.0216368149310344,2273,60.69228043725002,204.02803846458863
5.0,0.0214940389333333,2267,58.59944318079312,277.3154362287175
4.0,0.0215544947586206,2273,60.692280437250005,134.4643642716473
3.0,0.0352776096596774,2096,2.8980380953408726,1.0016661982649369
6.0,0.0175220541428571,2277,65.1375902847037,0.2624743947220315
2.0,0.0195441467938144,2271,18.31994726757292,392.8761939160187
7.0,0.0173577194482758,2276,62.81124777453572,132.67656764442188
1.0,0.0176742899655172,2276,62.81124777453572,114.16573567512305
3.0,0.0518369408478964,2096,2.910368377231767,1.0029589371182583
2.0,0.0211990714948453,2270,18.21352419754167,405.6736234615118
6.0,0.0210996355,2273,62.72000549459259,152.6091411450609
4.0,0.0208544319655172,2273,60.48000529835715,222.5945352768855
5.0,0.0207772572333333,2267,58.39448787427587,370.874650115803
7.0,0.0208479782068965,2273,60.48000529835714,211.07098351533816
3.0,0.035107714081833,2095,2.948032254860656,0.9895277426309556
6.0,0.0179304141071428,2277,65.06642808737037,0.3759708140611634
2.0,0.019055329,2270,18.689293174031917,387.5636346665899
1.0,0.0179327686551724,2276,62.74262708425,80.27865392959902
4.0,0.0181706939310344,2276,62.74262708425,108.917588762809
2.0,0.0206926733333333,2263,17.744309321485147,348.70922472709407
3.0,0.0359317481245954,2096,2.910849571228525,1.0400030454908515
6.0,0.0212396752413793,2273,62.94858608925,80.8237624524491
5.0,0.0213272109354838,2268,58.7520136833,257.6412147454488
7.0,0.0208363373333333,2273,60.77794518962069,149.25671725651625
1.0,0.0211969772333333,2273,60.77794518962069,193.19622423818228
3.0,0.0351614959200626,2094,2.821986031120879,0.925831663366218
2.0,0.0206532970927835,2270,18.22153904040625,333.20958774754564
6.0,0.0211712889285714,2273,62.71978006540741,90.30732203750244
4.0,0.0209186324827586,2273,60.479787920214285,221.2017135389878
7.0,0.0208819242413793,2273,60.4797879202143,167.27346726060628
3.0,0.0350420439852216,2096,2.95311413509375,1.1032158032714967
6.0,0.0208495219,2270,60.5795003792414,154.3935496168265
2.0,0.0202423924141414,2269,18.010313442775512,328.05703299700355
5.0,0.02109281715625,2265,56.67114551606452,321.9055494665969
1.0,0.020888390032258,2270,58.56018369993335,231.70061457773969
4.0,0.0206877030967741,2270,58.56018369993335,199.2363581592399
3.0,0.0358997449313232,2096,3.0186200305922823,1.1267116562784123
8.0,0.020427217,2236,38.23737838419149,915.4908975087804
6.0,0.0221358695,2270,60.71160398675862,163.44685024218916
2.0,0.0201741131919191,2269,17.96567873077551,385.210980707
7.0,0.0221458249032258,2270,58.687883853866666,207.997985076554
1.0,0.0220592712580645,2270,58.687883853866666,257.79199707609
3.0,0.0355615474049586,2096,2.9716925273675496,0.998223485660363
2.0,0.0199182691914893,2270,18.375815004430105,389.28580334218327
5.0,0.0188150404482758,2271,60.84201135807143,258.0050945025861
6.0,0.0186359969259259,2277,65.20616482773076,0.1412348023641453
4.0,0.0183747920357142,2276,62.79112168596297,114.95834475596324
8.0,0.0202051532222222,2244,48.43886530060001,777.6073709989305
7.0,0.0182998860357142,2276,62.79112168596297,141.1944841610712
3.0,0.0356710107702265,2095,2.912150044881685,0.98977895883106
2.0,0.0195624729793814,2271,18.55142142375,367.7956668687452
6.0,0.0174062592857142,2277,65.28005332414816,2.121795758619313e-05
1.0,0.0175626935862069,2276,62.94862284828572,82.20335636340758
4.0,0.0175231243448275,2276,62.94862284828572,74.11776832857109
5.0,0.0178737561,2271,60.77798068110345,206.7552672324209
3.0,0.0357379472528363,2095,2.919479171176948,0.9717012904298212
2.0,0.01980004459375,2271,18.489678407968423,367.3439706947818
6.0,0.0191488972592592,2277,65.1326279365,0.2709234897496776
7.0,0.0189355101071428,2276,62.72030838329629,84.87561363903136
8.0,0.0181148052777777,2244,48.38423789568572,787.6870643188064
1.0,0.0191963741071428,2276,62.72030838329629,143.08121612567265
3.0,0.0354389240612903,2095,2.8995174572035545,0.9832439639219218
6.0,0.0182366967142857,2277,65.20893670011112,0.1367390852582683
2.0,0.020070690484536,2271,18.53759161880209,339.02034311877986
4.0,0.018297253,2276,62.88004610367858,79.73270696127139
5.0,0.0187849601,2271,60.7117686518276,239.81486229884143
7.0,0.0181156108965517,2276,63.18786072732144,114.50462113275049
3.0,0.0336388989597315,2097,3.019146750152941,1.1035141181758834
6.0,0.0171537059642857,2277,65.20882411355556,0.1358516702658479
2.0,0.0187547282421052,2270,18.7301941602766,379.10283290643815
1.0,0.0170168795517241,2276,62.879937538071424,102.48868772026346
8.0,0.015258046116279,2236,41.91995835871429,918.8637569518934
4.0,0.0170316285517241,2276,62.87993753807143,93.5345487886012
3.0,0.0270984449403225,2095,2.9009541952940228,1.0060086637447632
2.0,0.01371259240625,2271,18.49937936883158,369.93704622112085
6.0,0.0136291715555555,2277,65.13220483523078,0.2731504614882804
7.0,0.0136092986428571,2276,62.719900952444455,126.37803799232104
5.0,0.0139045386551724,2271,60.47990448985716,240.4070495420582
1.0,0.0135203343928571,2276,62.719900952444455,97.27024765747848
3.0,0.0267523144299835,2095,2.966977379110561,1.026726650446712
6.0,0.0131091220714285,2277,65.27986927385186,1.1057745720669828e-05
2.0,0.0135986682061855,2271,18.35996323327084,361.4132917947084
8.0,0.0143297329302325,2236,41.96563024747619,952.9496857460229
4.0,0.0130884236896551,2276,62.94844537121429,73.29396437110015
7.0,0.0133742349642857,2276,64.611886881,12.044862849759454
3.0,0.0269094135234113,2096,3.010260388279732,1.120255218662311
2.0,0.0138047608787878,2265,17.967314253051022,356.11592718606903
6.0,0.0131722468148148,2277,65.27979799415387,2.180126040259775e-05
1.0,0.0132335169285714,2276,62.86202769807408,132.66697994600165
5.0,0.0135369547586206,2271,60.61695528028572,215.09000497292857
4.0,0.0131565588214285,2276,62.862027698074094,117.8949181688637
3.0,0.0265490131944444,2095,2.941889331695581,1.0195229865512516
6.0,0.013872402,2277,65.2088542955926,0.1358245564929234
2.0,0.0142590488571428,2265,18.15091820598969,383.2733749681113
8.0,0.0137992847906976,2236,41.91997776145239,945.842290487789
7.0,0.0138812475862068,2276,62.87996664217859,150.09699091571713
1.0,0.0138877671034482,2276,62.87996664217859,84.92263909322047
3.0,0.02685950161,2096,2.996512328245409,1.0668153532598206
2.0,0.0140400872323232,2267,18.30753560455102,350.62964437243505
6.0,0.0138709206071428,2277,65.20890779848149,0.1367209472295395
5.0,0.0142328979,2271,60.7117417434138,272.4327366152296
4.0,0.0138716205862068,2276,62.88001823425001,80.17411039745396
8.0,0.0145558536279069,2236,41.92001215616668,903.1018714180224
3.0,0.02681394877649,2095,2.9834182238689886,1.047566917101958
2.0,0.0141545826020408,2267,18.292366315412373,333.19181265819566
7.0,0.0138800229642857,2276,64.2052217412963,23.467339705626525
6.0,0.0138811624074074,2277,65.13230274276924,0.2718578270105667
1.0,0.0139873538928571,2276,62.71999523377778,154.2051451922926
8.0,0.0144283554848484,2259,52.9199959785,622.5305327407762
4.0,0.0138462526785714,2276,62.71999523377778,146.99519404512526
3.0,0.0267187669599332,2096,3.0025067967307697,1.05820289221073
6.0,0.0127839871428571,2277,65.27991240114817,4.3662777692867545e-05
2.0,0.0136080058144329,2271,18.35997536282292,355.30733283120645
5.0,0.0136527776333333,2271,60.77784947693103,222.15107249939732
7.0,0.0126691604137931,2276,62.94848695825,114.58651802926664
8.0,0.0140362673023255,2236,41.96565797216666,914.6947152316966
1.0,0.0128074760689655,2276,62.94848695825,74.97039232227309
3.0,0.0270718874649265,2095,2.932680665277778,0.9828987700770851
2.0,0.0138257990729166,2271,18.48209249848421,377.3323455521557
6.0,0.0137711191851851,2277,65.28009413757692,7.582242467601891e-05
4.0,0.0137402587857142,2276,62.86231287322222,90.96703308295862
8.0,0.0135338741515151,2259,53.04007648678126,619.0616229411155
5.0,0.0140588203793103,2271,60.61723027060714,223.1924816326244
3.0,0.0272416892319327,2097,3.0269278203602696,1.0430682653405257
6.0,0.0161861222068965,2273,62.87987992592856,143.67879707166855
7.0,0.0161226034,2273,60.71160820434483,198.8086722689528
2.0,0.0143484996767676,2268,18.21390883046939,353.1163056772632
1.0,0.0161091327333333,2273,60.71160820434483,248.16534241900223
8.0,0.0161494070227272,2234,40.94503809130232,935.3102978130828
4.0,0.0159593105,2273,60.71160820434482,252.41805842253132
3.0,0.0266307614271356,2095,3.0117436303389264,0.9615058312223832
6.0,0.0136545145925925,2277,65.27994327361537,4.0093301755864456e-06
2.0,0.0142578451368421,2268,18.26289135597872,379.1287935269518
8.0,0.0135767387272727,2259,53.0399539098125,612.1034681797503
7.0,0.0136263711071428,2276,62.86216759681482,100.31509084299428
5.0,0.0138698775172413,2271,60.61709018264286,271.42645035092096
1.0,0.0137043935714285,2276,62.86216759681482,75.98967201649717
3.0,0.0268248764245439,2096,2.9858922784119604,1.1112833262590125
6.0,0.01356583825,2277,65.191274069,0.3543887077753813
2.0,0.013799661,2244,15.792538515160714,319.8284678878067
8.0,0.0147920627959183,2229,36.67009166381251,997.8255416545956
4.0,0.0135548607241379,2276,62.86301428082144,102.31137525539287
3.0,0.0266349935861486,2097,3.040440223744501,1.181513999009022
2.0,0.0140913211651376,2250,16.40678582811111,309.60489038206634
6.0,0.0133818472857142,2277,65.13783295066668,0.2627800986840021
7.0,0.0132575528275862,2276,62.81148177385715,78.82347225675213
1.0,0.0133804616896551,2276,62.81148177385715,95.15845526416032
5.0,0.0135696013333333,2271,60.64556860924139,207.5452510813925
8.0,0.0145518668372093,2236,41.87432118257143,932.2483726346396
4.0,0.0134211490689655,2276,62.81148177385715,94.45626531504112
3.0,0.0267651749229508,2095,2.9489281952676523,1.0286026104487074
6.0,0.0134104448148148,2277,65.20611661215386,0.1412370883847126
2.0,0.0140308458265306,2263,17.61772870772165,317.7361326752648
8.0,0.0141616591818181,2259,52.97996974737501,624.0067975989691
7.0,0.013279038,2276,62.79107525614816,80.03230527270536
1.0,0.01347879875,2276,62.79107525614816,81.07200785825346
3.0,0.0269727960434782,2096,2.90001327837742,0.9684273591489388
2.0,0.0138359237979798,2267,17.960683350663267,359.2273445358254
6.0,0.0138284648214285,2277,65.13770604137038,0.262708880405171
5.0,0.0140858093,2271,60.64545045231035,229.9180917916616
4.0,0.0138106345172413,2276,62.81135939703572,144.9115918153054
8.0,0.0153837757674418,2236,41.87423959802381,911.2830650521576
3.0,0.0265782938174342,2095,2.9607952033855027,1.0051729197719443
2.0,0.0138339552058823,2262,17.52799702162376,315.0458550748244
6.0,0.0136718663571428,2277,65.28001300492593,0.0003913293822533
7.0,0.013718465137931,2276,62.94858396903573,115.26527769473915
1.0,0.0136525054482758,2276,62.94858396903573,75.58072437685098
8.0,0.0131190453823529,2259,53.41091973130303,653.2448413460761
4.0,0.0136303160344827,2276,62.94858396903572,74.42299155665968
3.0,0.0270944632736486,2096,3.0427998842927244,1.5314610363132757
2.0,0.0140501985046728,2251,16.607455195122643,285.8932511070568
6.0,0.0138390064444444,2277,65.0583876555,0.6852345870032553
8.0,0.0146392867380952,2235,41.2565385132439,960.407427446978
5.0,0.0141271558620689,2271,60.41135996582143,252.9783729234614
7.0,0.0136996933571428,2276,62.64881774233333,79.07145720746733
1.0,0.0138617328214285,2276,62.64881774233333,118.8691776386195
3.0,0.0268821375401929,2095,2.8921040682415464,1.0803382985956864
2.0,0.0141397726907216,2267,18.307655630020832,385.53208145592674
6.0,0.0134642974642857,2277,65.06673599174074,0.37846887037576
8.0,0.0136703813235294,2259,53.2364203568788,632.1296463580185
4.0,0.0135136800689655,2276,62.74292399203573,94.48200931778062
3.0,0.0269256312662229,2096,2.995487531026667,1.0948752111883229
2.0,0.013867271980198,2263,17.90832892179,389.615624019968
6.0,0.0137225304285714,2277,65.13782961281483,0.2623318852242177
5.0,0.0137939055666666,2271,60.645565501586205,211.0572807729137
7.0,0.0138611546551724,2276,62.81147855521429,127.9651928173922
1.0,0.0136859252413793,2276,62.811478555214286,80.67272854151487
8.0,0.0152573252790697,2236,41.87431903680953,964.1317072590311
4.0,0.013713631137931,2276,62.81147855521429,86.94289484529664
3.0,0.026707778730897,2095,2.9893201444775377,1.0531373106517636
2.0,0.0137710907676767,2265,17.85022288196939,388.0044994978924
6.0,0.0133645622592592,2277,65.13718733423076,0.2745840238583855
8.0,0.0145919901212121,2259,52.9239647090625,625.4671636138567
7.0,0.0133781347857142,2276,62.724698914444446,117.62706311131323
1.0,0.0132234181428571,2276,62.72469891444444,132.90491110721766
5.0,0.0138120568620689,2271,60.48453109607143,223.2942705204966
3.0,0.026807477382258,2096,2.9037102220129243,1.0080839021389192
6.0,0.01425531075,2277,65.28002308033334,4.842964941417975e-06
2.0,0.0143846585135135,2247,16.05718763958182,328.3785844666723
8.0,0.0155080138108108,2245,48.96001731025,761.9351875154811
4.0,0.0141086988965517,2276,62.94859368460715,113.18789232367024
3.0,0.026733340616279,2095,2.990200744890183,1.0711665021405368
2.0,0.0141496636363636,2243,15.796750672366972,294.2569419220442
6.0,0.0133414092222222,2277,65.28011056092308,1.7122867074495628e-05
7.0,0.0133861133214285,2276,62.8623286882963,93.7192653528832
1.0,0.0133389745714285,2276,62.8623286882963,76.0214698423622
5.0,0.0136090558620689,2271,60.61724552085714,265.32165030383214
8.0,0.0153661115,2235,41.397143282536575,979.0591554429128
4.0,0.0133195349285714,2276,62.8623286882963,75.98163640195014
3.0,0.0266483588820678,2096,2.908405829788025,1.0324491702317038
2.0,0.0142058910366972,2250,16.333962365435188,338.31922380989795
6.0,0.0137658204285714,2277,65.13776026833334,0.2622107245539198
7.0,0.0138085957241379,2276,62.81141168732143,148.33993840862863
1.0,0.0136190447241379,2276,62.81141168732143,125.01962867730488
3.0,0.0266686934185667,2096,2.9283869422088094,1.005097245794954
2.0,0.0141639051714285,2257,17.038088821442308,331.27674980907875
6.0,0.0138564195714285,2277,65.0666576402963,0.3777239253670889
4.0,0.0138316895172413,2276,62.74284843885715,89.34335893587306
5.0,0.0142013312333333,2271,60.57930194096552,211.50396300157337
8.0,0.0154694291627906,2236,41.828565625904766,952.7366247392454
3.0,0.0268634212074554,2095,2.9200657234577925,1.033222545079743
2.0,0.014892221647619,2256,16.95476756875,350.3165751976602
6.0,0.0176245098620689,2269,60.55282809053572,258.2542871477556
7.0,0.0174795072333333,2269,58.464799535689664,303.81837634810137
1.0,0.0175917229333333,2269,58.464799535689664,313.0469335519869
4.0,0.0173555931666666,2269,58.46479953568966,321.398278116858
3.0,0.026861417153457,2097,3.032096155592906,1.7376658332414905
6.0,0.0190569276451612,2266,58.64118682543334,269.4280148747317
2.0,0.01536981875,2261,17.256233018582527,327.9626484391279
8.0,0.0173017045217391,2232,39.094124550288896,915.9550635067604
5.0,0.0189411711212121,2262,54.97611264884375,411.67275034937074
7.0,0.0189116446875,2267,56.74953563751613,325.881098896003
1.0,0.018753617875,2267,56.74953563751613,351.3862745303162
3.0,0.0268898114022617,2095,2.907611076886732,1.0281179583955835
6.0,0.0163631184642857,2273,64.33926656511112,23.89559619341417
2.0,0.0148386464020618,2265,18.0954187214375,350.8460840894454
8.0,0.0153622417647058,2256,52.64121809872728,619.2511300286013
4.0,0.0163009907241379,2273,62.04143561635715,93.07020902849412
3.0,0.0268505888839137,2096,2.986046943553156,1.0748371352836712
6.0,0.0135644675,2277,65.06678492933332,0.3783379881431004
2.0,0.0140722454591836,2269,18.29984918819588,376.1794539306905
7.0,0.0135321288965517,2276,62.74297118185713,81.84973829827871
8.0,0.014709450488372,2236,41.828647454571424,959.2263011682064
5.0,0.0139249802333333,2271,60.57942045144827,248.8244076806271
1.0,0.0136235911724137,2276,62.742971181857136,122.03552239262028
4.0,0.0135896288965517,2276,62.74297118185715,145.12189441126793
3.0,0.0273452929416666,2096,2.9998284938530886,1.038780114838884
2.0,0.0142298742142857,2270,18.19694555174227,375.8922735091098
6.0,0.0155717915172413,2273,62.880002268714286,88.3397882781415
8.0,0.0158330303428571,2257,51.78353128011765,624.9294781206245
7.0,0.0155332724,2273,60.71172632841379,179.2251347898955
1.0,0.0155990202666666,2273,60.71172632841378,207.10626279807556
3.0,0.0267972551449275,2096,2.9333969903672203,1.0899165193631786
2.0,0.0137852107432432,2273,18.872070211246577,376.77921660973993
6.0,0.014020865590909,2277,65.00572439599999,0.4741217583089603
5.0,0.0142188270416666,2269,59.35305270939131,256.4944500759955
8.0,0.0156820973870967,2239,45.5040070772,851.0431006628822
4.0,0.0138044668260869,2276,62.05091874163636,137.12281412706358
